,LID,TYPE40,PD40,CL40,TYPE41,PD41,CL41,TYPE42,PD42,CL42,TYPE43,PD43,CL43,TYPE80,obscode,Dia,Ano,Start,LULC,habitat,MQCOMP1,SHDI,ELEV_MEAN,ELEV_RANGE
1022,31D4609,0.996373606,0.078998166,0.9871,0.171242761,2.070034996,0.8074,0.030366763,1.512673345,0.6353,0.79,0.716515936,0.8618,0.00,2,161,2005,943,0,7,-1.191338848,1.0075,1645.43,561.0257568
1023,31D5105,0.885076554,0.481319742,0.8904,0.624094278,3.105179936,0.7935,0.024852044,2.229393192,0.4856,0.24,4.140283124,0.6842,0.00,2,159,2005,735,0,5,-0.949713671,1.4197,1496.68,700.3431396
1024,31D5106,0.973025576,0.160248461,0.9587,0.327230521,4.29617249,0.7662,0.02599796,2.466364743,0.5856,0.62,1.511659745,0.7964,0.00,2,159,2005,758,0,7,-1.139445155,1.2277,1562.89,732.8482666
1025,31D5108,0.942515573,0.160368206,0.93,0.441392361,2.784681203,0.8262,0.018621128,2.30733319,0.4938,0.48,1.989058002,0.8212,0.00,2,159,2005,840,0,5,-1.155879729,1.3111,1665.65,635.2854004
1026,31D5109,0.986346844,0.080189845,0.9659,0.367695665,3.262392366,0.8152,0.028862749,2.784880622,0.5922,0.59,1.432276139,0.8222,0.00,2,159,2005,809,0,7,-1.191108327,1.1968,1634.6,698.2337646
1027,31D5112,0.890519653,0.401049441,0.8983,0.530630538,3.66233061,0.7812,0.02857627,2.627301591,0.486,0.33,3.50302558,0.7223,0.00,2,159,2005,927,0,1,-0.964637329,1.4793,1451.69,667.5461426
1028,31D5113,0.880779371,0.238761542,0.921,0.434516868,3.18417332,0.815,0.013607748,2.308499928,0.4143,0.43,2.069738387,0.8208,0.00,2,159,2005,850,0,15,-1.148114111,1.3928,1644.51,624.6940918
1029,31D5201,0.889875076,0.796250394,0.8924,0.675946959,2.78687638,0.8203,0.022202115,2.388751182,0.5122,0.19,3.264730328,0.7026,0.00,2,159,2005,653,0,7,-1.053348402,1.3678,1540.13,624.5064697
1030,31D5207,0.889875076,0.157939746,0.8583,0.605258291,1.830454781,0.7471,0.037170637,3.581425227,0.4789,0.25,4.536394785,0.6472,0.00,2,163,2005,707,1,7,-1.055873711,1.4361,1627.7,639.5997314
1031,31D5208,0.905989514,0.801503294,0.9005,0.506924409,3.102791243,0.821,0.032945073,3.261865244,0.4713,0.37,3.739217743,0.7775,0.00,2,163,2005,756,0,5,-1.080754759,1.4565,1493.3,573.760498
1032,31D5209,0.899543738,0.31850326,0.8967,0.660978436,1.831296525,0.8398,0.022345354,2.229393192,0.4653,0.22,3.98109631,0.7245,0.00,2,159,2005,1002,0,5,-1.075306973,1.3717,1530.1,615.6436768
1033,31D5211,0.890519653,0.481078427,0.8682,0.634908857,2.228275462,0.7824,0.031441059,3.421966695,0.4753,0.23,3.819863773,0.6811,0.00,2,163,2005,716,0,5,-1.020416542,1.4189,1580.35,623.9001465
1034,31D5213,0.911217753,0.55279894,0.8982,0.570164626,2.387103867,0.7917,0.034520707,3.819314752,0.4404,0.31,4.13756955,0.6932,0.00,2,163,2005,745,0,5,-1.0822089,1.4241,1534.77,640.2854004
1035,31D5214,0.903626063,0.079607248,0.8607,0.526118495,3.501561467,0.7017,0.075702049,4.615677124,0.5725,0.30,4.77489162,0.592,0.00,2,163,2005,731,0,15,-1.076005301,1.4581,1739.78,409.4156494
1036,31D5216,0.92776191,0.320606874,0.8836,0.56901871,3.262158754,0.7259,0.058728174,4.694332331,0.5365,0.30,5.569491944,0.6063,0.00,2,163,2005,808,0,5,-1.091828977,1.3844,1699.71,566.2314453
1037,31D5301,0.880636131,0.397954083,0.9208,0.510147297,2.546983883,0.8345,0.066964442,3.581716332,0.6005,0.30,2.626548782,0.7256,0.00,7,172,2008,553,0,7,-1.083477507,1.5497,1471.81,603.3283691
1038,31D5302,0.877986201,0.316030745,0.9027,0.792400631,0.636691977,0.8167,0.006517395,0.477583295,0.485,0.08,4.695957049,0.551,0.00,7,172,2008,534,0,5,-1.107714198,1.1299,1611.59,688.362793
1039,31D5306,0.878559159,0.39509118,0.8754,0.857073242,0.47768595,0.8432,0.000644578,0.079635767,0.6665,0.02,2.706715512,0.4523,0.00,7,172,2008,516,0,5,-1.148955867,0.9568,1618.64,616.4960938
1040,31D5310,0.866455426,0.079618653,0.9041,0.77950908,0.318345989,0.8151,0.002005352,0.159237307,0.5549,0.08,3.900027765,0.5987,0.00,7,172,2008,525,0,5,-1.122429403,1.1221,1612.16,675.758667
1041,31D5311,0.866598665,0.237061045,0.917,0.534498003,1.990198108,0.815,0.05199592,2.786277352,0.614,0.28,2.786277352,0.7169,0.00,7,172,2008,601,0,7,-1.102760614,1.5313,1497.36,673.5117188
1042,31D5401,0.86000965,0.320719274,0.8808,0.791469574,0.795858939,0.8245,0.004512043,0.954978513,0.4344,0.06,4.297403309,0.5535,0.00,2,163,2005,639,0,5,-1.139479024,1.1415,1611.32,687.7486572
1043,31D5404,0.734460274,0.882145068,0.7869,0.637558787,1.353218569,0.7393,0.012390212,1.114377176,0.579,0.09,4.218667311,0.5747,0.00,2,163,2005,548,1,15,-1.027181267,1.4004,1756.06,361.7801514
1044,31D5409,0.87562275,0.240508883,0.853,0.550254342,3.342892049,0.6799,0.061234864,4.218365115,0.5798,0.26,5.491921848,0.5576,0.00,2,163,2005,623,0,5,-1.049133007,1.4716,1761.67,418.7133789
1045,31D5411,0.743412739,0.556804682,0.8032,0.618149841,1.670543567,0.7347,0.016257677,1.591018544,0.4637,0.11,4.216250949,0.5779,0.00,2,163,2005,558,0,5,-1.042452998,1.4326,1763.76,356.0870361
1046,31D5412,0.775856474,0.790246686,0.8199,0.598454417,2.627113348,0.7424,0.042828595,2.308655728,0.6348,0.13,4.060107831,0.59,0.00,2,163,2005,608,0,5,-1.03724864,1.4892,1776.91,278.0006104
1047,31D5502,0.958486772,0.159084217,0.9435,0.54559906,2.227956316,0.8718,0.018907607,1.03443605,0.5264,0.39,1.830116227,0.8356,0.00,2,161,2005,842,0,5,-1.177712381,1.2637,1561.53,674.9044189
1048,31D5503,0.90434226,0.242216971,0.8636,0.812382534,0.636472073,0.8377,0.002076972,0.23869334,0.4885,0.09,2.307325456,0.7569,0.00,2,161,2005,902,0,5,-1.133100853,1.1036,1529.89,666.203125
1049,31D5506,0.90942726,0.315985475,0.8884,0.877914582,0.397907635,0.843,0.001289155,0.159214496,0.518,0.03,3.024046584,0.5143,0.00,2,161,2005,749,0,5,-1.162850745,0.9205,1664.82,620.1386719
1050,31D5508,0.949032968,0.240560579,0.9237,0.88880078,0.398039622,0.8994,0.005013381,0.398039622,0.5838,0.06,1.671740489,0.7807,0.00,2,161,2005,804,0,5,-1.168597508,0.9048,1574.02,559.3101807
1051,31D5509,0.905273316,0.631938471,0.9096,0.493101802,3.501771005,0.856,0.051709441,1.75095029,0.6186,0.36,2.705919848,0.8025,0.00,2,161,2005,822,0,7,-0.95604521,1.4905,1473.13,691.6716309
1052,31D5510,0.934422544,0.160345242,0.9341,0.438885671,3.26169163,0.8568,0.049131131,1.51149352,0.6296,0.45,2.466182358,0.8214,0.00,2,161,2005,831,0,7,-1.12861352,1.4066,1521.41,691.0015869
1053,31D5513,0.938648108,0.16028289,0.9145,0.728873935,1.352745828,0.8618,0.003652606,0.557074411,0.4237,0.21,2.068928418,0.8256,0.00,2,161,2005,852,0,5,-1.147765864,1.1715,1559.57,647.1419678
1054,31D5604,0.916302754,0.157939746,0.9075,0.876625427,0.159225901,0.8557,0.001002676,0.238710236,0.4996,0.04,3.422199327,0.561,0.00,2,162,2005,1002,0,5,-1.16066456,0.9349,1748.65,499.6831055
1055,31D5605,0.885434653,0.637006521,0.9068,0.859723172,0.557283483,0.8733,0.000501338,0.079593407,0.7499,0.02,2.149799785,0.5568,0.00,2,162,2005,858,1,5,-1.18329594,0.9524,1681.38,574.0656738
1056,31D5606,0.902265288,0.07961295,0.9108,0.861871763,0.318323186,0.8662,0.000644578,0.159225901,0.5831,0.04,3.02426319,0.5766,0.00,2,162,2005,953,0,5,-1.151491523,0.9581,1768.29,473.8188477
1057,31D5607,0.833295493,0.394977982,0.863,0.657827169,1.830454781,0.8025,0.079569514,1.193808409,0.8066,0.10,4.616007736,0.5588,0.00,2,162,2005,916,0,5,-1.024713348,1.3783,1739.96,368.2340088
1058,31D5608,0.814387886,1.114377176,0.8718,0.740189852,1.512359768,0.8093,0.002076972,0.397982592,0.5312,0.07,3.74111412,0.5795,0.00,2,162,2005,940,0,5,-1.133341916,1.1718,1787.97,365.7564697
1059,31D5609,0.772633587,0.716080021,0.8367,0.695284284,1.113858754,0.7862,0.009453804,0.556994629,0.7283,0.07,4.137264232,0.5456,0.00,2,162,2005,929,0,5,-1.076203474,1.3167,1760.66,350.5737305
1060,31D5610,0.819401267,0.636732756,0.8524,0.669572803,1.671261514,0.8071,0.075702049,0.955099133,0.8232,0.07,4.456870138,0.5358,0.00,2,163,2005,527,1,5,-1.020780082,1.3973,1748.49,357.6641846
1061,31D5611,0.850412607,0.477386681,0.9021,0.789607461,0.477386681,0.8402,0.002076972,0.23869334,0.4885,0.06,3.660008056,0.5694,0.00,2,163,2005,512,1,5,-1.171490477,1.0756,1717.07,525.9614258
1062,31D6105,0.852776058,0.636464017,0.8659,0.645078858,1.829930483,0.7804,0.039892186,2.545984647,0.5353,0.17,4.614685571,0.5958,0.00,7,170,2008,739,0,5,-1.047232135,1.4381,1645.58,600.6010742
1063,31D6106,0.832077958,0.632197349,0.8485,0.588928994,1.990250914,0.7815,0.040823243,3.502815877,0.5129,0.20,4.537694891,0.6288,0.00,7,170,2008,523,0,5,-0.99768625,1.4969,1608.69,604.2352295
1064,31D6107,0.863877116,1.114035866,0.8833,0.660333859,2.387274826,0.804,0.043258314,2.62595087,0.5603,0.16,3.978791377,0.6123,0.00,7,170,2008,547,0,5,-1.020313272,1.4316,1626.13,596.125
1065,31D6109,0.826133521,0.552878126,0.8348,0.598597656,3.18326108,0.7865,0.031369439,3.103653832,0.4826,0.20,4.297376737,0.6783,0.00,7,170,2008,514,0,15,-1.015241216,1.486,1580.56,635.7199707
1066,31D6202,0.868747257,0.477549087,0.8635,0.362467425,4.934330922,0.6778,0.077420922,7.162850455,0.5045,0.43,2.865165905,0.6276,0.00,7,171,2008,712,0,5,-1.019162418,1.6157,1650.55,685.3409424
1067,31D6206,0.894172259,0.556954747,0.8916,0.517810607,4.136967994,0.7823,0.072908879,4.057496241,0.6031,0.30,3.65974599,0.6616,0.00,7,170,2008,536,0,5,-0.978409848,1.5357,1583.57,634.8565674
1068,31D6208,0.925470079,0.240526112,0.9091,0.45464201,3.74111412,0.7445,0.140804378,4.298237911,0.6754,0.33,5.731027079,0.5902,0.00,7,171,2008,533,0,5,-1.087748712,1.5159,1817.65,399.2803955
1069,31D6210,0.920313458,0.079641473,0.905,0.392834188,5.015740212,0.7125,0.104708037,5.811897621,0.5847,0.42,4.219582803,0.627,0.00,7,170,2008,1007,0,7,-1.126209003,1.5124,1820.84,490.7318115
1070,31D6213,0.926186276,0.079619351,0.9191,0.342199043,5.490733188,0.686,0.100768952,6.923098367,0.5326,0.48,3.342185419,0.6314,0.00,7,170,2008,951,0,7,-1.141266554,1.494,1767.32,674.3999023
1071,31D6307,0.873975497,0.159129799,0.8644,0.613064841,2.467418983,0.7446,0.056722822,3.183762249,0.6124,0.20,5.651051648,0.5662,0.00,7,170,2008,805,0,5,-1.105214468,1.4208,1771.43,363.6226807
1072,31D6310,0.82634838,0.157939746,0.8452,0.632760265,1.830454781,0.756,0.045550145,2.308003868,0.6459,0.15,4.934330922,0.5842,0.00,7,170,2008,822,0,5,-1.05110831,1.4418,1783.2,313.8359375
1073,31D6311,0.872543102,0.318415294,0.8666,0.595589628,3.104124821,0.7425,0.05973085,3.502046024,0.6023,0.22,5.412276683,0.5717,0.00,7,170,2008,832,0,5,-1.09187926,1.4428,1777.03,328.2415771
1074,31D6401,0.918737824,0.318437231,0.9042,0.286908616,3.662349814,0.7811,0.276308897,4.378865749,0.6681,0.35,4.936098739,0.6074,0.00,7,171,2008,633,0,7,-0.937735912,1.6036,1683.27,422.2070313
1075,31D6402,0.91472712,0.157905815,0.9242,0.463236377,2.864550358,0.8143,0.227034526,2.864550358,0.7535,0.22,5.728972128,0.5909,0.00,7,171,2008,645,0,5,-0.964785179,1.566,1675.52,429.8061523
1076,31D6403,0.9509667,0.079596549,0.9394,0.478276519,1.750210675,0.8709,0.186712621,3.261631703,0.6648,0.29,4.136671798,0.6495,0.00,7,171,2008,653,0,6,-1.134896303,1.4875,1632.07,492.7648926
1077,31D6404,0.884503596,0.15909561,0.8904,0.343631438,3.421721621,0.7817,0.287911292,3.580946788,0.7399,0.25,6.445574662,0.6041,0.00,7,171,2008,625,0,5,-0.877418419,1.6561,1666.88,388.6652832
1078,31D6406,0.936141418,0.160271412,0.9186,0.555840681,2.228007555,0.8683,0.126910152,3.341946076,0.6666,0.25,3.50104286,0.6823,0.00,7,171,2008,701,0,7,-1.089328328,1.4591,1619.24,533.6845703
1079,31D6504,0.829141549,0.318301289,0.8749,0.424991445,1.670853383,0.754,0.192728678,3.660008056,0.7759,0.21,6.603805585,0.5667,0.00,2,163,2005,937,0,5,-0.99503587,1.7088,1770.95,208.1481934
1080,31D6505,0.866383806,0.477275596,0.8878,0.487515464,1.590832959,0.7748,0.141520575,3.340672088,0.7001,0.24,6.999613602,0.5749,0.00,2,163,2005,912,0,5,-0.965384167,1.607,1773.76,215.8414307
1081,31D6506,0.867314862,0.39779367,0.8943,0.495250394,1.591174681,0.7731,0.136149096,3.182349363,0.6998,0.24,6.6033235,0.5828,0.00,2,163,2005,921,0,5,-0.894747342,1.6003,1775.39,213.0959473
1082,31D6507,0.815677041,0.63197095,0.8557,0.451633982,2.785353445,0.7655,0.222450864,1.989538175,0.8164,0.14,5.72979278,0.5314,0.00,2,163,2005,834,0,7,-1.001235954,1.7049,1747.78,245.354126
1083,31D6509,0.83680486,0.721637419,0.8703,0.529484622,2.228486319,0.7692,0.153767548,2.706009777,0.8044,0.15,5.411889012,0.5467,0.00,2,163,2005,847,0,7,-1.003802934,1.5833,1750.84,352.491333
1084,31D6602,0.86795944,0.23860769,0.8875,0.631184631,0.875109129,0.8298,0.124546701,1.750218257,0.7703,0.11,6.12550678,0.5144,0.00,2,175,2005,744,0,1,-1.019456976,1.4677,1654.8,488.1693115
1085,31D6603,0.881280709,0.318389183,0.8951,0.466674124,1.989770415,0.7952,0.257472909,2.228594699,0.8169,0.16,8.27760043,0.533,0.00,2,175,2005,817,0,6,-0.858554865,1.6098,1675.5,410.4680176
1086,31D6605,0.907493528,0.31802705,0.8983,0.541588356,1.19269781,0.8244,0.211134948,2.226317847,0.7848,0.15,6.520004265,0.53,0.00,2,175,2005,754,0,7,-1.029645608,1.5195,1655.09,493.0860596
1087,31D6608,0.825990281,0.238727335,0.8581,0.531131876,2.785752493,0.7676,0.149040646,2.387787851,0.7868,0.15,8.436747507,0.5203,0.00,2,175,2005,838,0,7,-0.769602002,1.6137,1701.83,373.0183105
1088,31D6610,0.931414516,0.400866459,0.9164,0.479494055,1.43246777,0.8073,0.250883895,1.98958208,0.7829,0.20,6.525599484,0.5625,0.00,2,175,2005,804,0,6,-1.061180751,1.5214,1653.25,464.0205078
1089,31D7102,0.898326203,0.237027079,0.8906,0.512653987,2.865578337,0.7542,0.148682548,3.82068472,0.7337,0.24,5.890297872,0.5802,0.00,7,171,2008,514,0,5,-0.99978875,1.5648,1746.88,538.4888916
1090,31D7103,0.912363669,0.079550272,0.9,0.480926449,1.670041655,0.7594,0.192513819,4.135200487,0.7096,0.24,8.429501517,0.5158,0.00,7,180,2008,1025,0,5,-1.013050874,1.5609,1759.58,498.2463379
1091,31D7105,0.91472712,0.0795706,0.898,0.530487299,2.865578337,0.7623,0.12211163,3.422702128,0.7076,0.26,5.65145648,0.5977,0.00,7,171,2008,523,0,7,-1.114387235,1.4946,1804.38,485.0401611
1092,31D7107,0.850484227,0.636555182,0.8769,0.541445116,1.591516551,0.7918,0.162863253,2.148598782,0.7865,0.15,7.161824479,0.5296,0.00,7,180,2008,1016,0,6,-0.868896691,1.6123,1658.12,490.6419678
1093,31D7201,0.835157606,0.237044061,0.8478,0.626099631,2.069761427,0.7732,0.058298456,2.547348832,0.6205,0.15,6.52745988,0.5711,0.00,7,180,2008,517,0,5,-1.173092336,1.4553,1692.15,443.7199707
1094,31D7203,0.859006974,0.403753043,0.868,0.746635627,1.193381247,0.8054,0.021414298,1.670733746,0.6244,0.09,5.250877488,0.5603,0.00,7,180,2008,529,0,5,-1.172632883,1.2515,1719.57,415.7840576
1095,31D7209,0.918164867,0.159141199,0.8963,0.691416819,1.512359768,0.7839,0.034663947,3.82068472,0.4674,0.19,4.696350097,0.6077,0.00,7,180,2008,549,0,5,-1.158555937,1.2603,1799.69,345.3372803
1096,31D7210,0.900976133,0.318392486,0.8953,0.759670417,1.193808646,0.8094,0.017976551,2.307986534,0.5081,0.12,4.695603825,0.6132,0.00,7,180,2008,539,0,5,-1.171624883,1.175,1761.4,387.9840088
1097,31D7301,0.8732593,0.242199628,0.873,0.438241094,3.421069741,0.7149,0.10399184,5.091672992,0.5834,0.33,4.375644243,0.6072,0.00,7,171,2008,605,0,5,-1.117112181,1.5375,1818.15,354.2261963
1098,31D7305,0.917950008,0.079587704,0.8858,0.546243638,2.468126182,0.7178,0.105925572,4.219574162,0.6477,0.27,6.289632201,0.5487,0.00,7,171,2008,544,0,NA,-1.093579927,1.4603,1833.53,355.2038574
1099,31D7312,0.872113384,0.316101949,0.8952,0.522752368,2.388066628,0.77,0.124475081,3.661805846,0.683,0.22,7.403187993,0.546,0.00,7,171,2008,554,0,5,-1.002418332,1.5316,1838.85,399.052124
1100,31D7315,0.885291413,0.397964642,0.8787,0.30918235,4.37761106,0.6965,0.141520575,6.606161605,0.5535,0.43,3.502063123,0.6039,0.00,7,171,2008,615,0,5,-1.088491434,1.5641,1756.64,382.810791
1101,31D7403,0.843895213,0.238858504,0.8461,0.376075173,4.059816951,0.7057,0.097904163,6.049872475,0.4933,0.37,5.174273965,0.6007,0.00,7,179,2008,812,0,5,-1.009784264,1.6444,1816.45,433.5975342
1102,31D7408,0.862301482,0.394888777,0.8471,0.359029678,3.740042398,0.7022,0.10141353,6.04770608,0.4536,0.40,4.37668395,0.6045,0.00,7,179,2008,802,0,2,-0.970618006,1.6091,1835.79,466.5378418
1103,31D7411,0.814745985,0.238676044,0.8485,0.347928621,4.137865874,0.7051,0.101986488,6.44566775,0.5177,0.36,5.092827243,0.5952,0.00,7,179,2008,832,0,7,-0.963633159,1.6679,1807.5,428.5009766
1104,31D7412,0.822767394,0.398021665,0.8579,0.369629398,4.696629918,0.6756,0.065532048,5.57230331,0.4568,0.39,3.820956527,0.6213,0.00,7,179,2008,843,0,5,-1.071307173,1.6177,1783.56,481.3067627
1105,31D7413,0.84181824,0.392160275,0.8427,0.331241225,4.378865749,0.6846,0.100554093,6.369259272,0.4483,0.41,4.060428518,0.6,0.00,7,179,2008,821,0,6,-0.953564562,1.6594,1814.22,420.088623
1106,31D7501,0.707746116,0.636641553,0.8283,0.437095178,3.501269426,0.678,0.030724862,3.02385304,0.4992,0.24,5.092873308,0.6021,0.00,2,175,2005,644,1,5,-1.038565345,1.5615,1769.79,433.7783203
1107,31D7503,0.812382534,0.401106923,0.8699,0.643001886,0.875849506,0.8059,0.064171273,1.751828651,0.7801,0.10,4.777632005,0.5721,0.00,2,175,2005,733,0,6,-1.006022836,1.4733,1661.11,545.555542
1108,31D7504,0.762606825,0.400848385,0.8722,0.511436452,2.944305235,0.7174,0.027358735,2.307663683,0.5132,0.22,4.695004727,0.6052,0.00,2,175,2005,623,0,5,-1.104925898,1.5172,1771.26,508.1104736
1109,31D7507,0.844181691,0.55672339,0.8944,0.68597372,1.590491383,0.7934,0.020268382,1.590491383,0.5741,0.14,5.00999645,0.5928,0.00,2,175,2005,718,1,15,-1.083514422,1.3492,1708.25,566.1185303
1110,31D7510,0.744128936,0.801445908,0.8564,0.501123212,3.261631703,0.7103,0.024852044,2.227528997,0.4996,0.22,5.091308441,0.6086,0.00,2,175,2005,633,1,5,-1.094768105,1.5164,1769.55,493.7485352
1111,31D7513,0.79505056,0.71631063,0.8967,0.594443712,2.228550544,0.7757,0.017260354,2.228550544,0.4369,0.18,4.297992407,0.6077,0.00,2,175,2005,611,1,5,-1.129880553,1.4162,1765.54,504.5805664
1112,31D7601,0.72228492,0.64144341,0.7727,0.328949394,6.287830014,0.6173,0.064815851,5.093967765,0.4986,0.33,5.491921848,0.5965,0.00,7,179,2008,902,0,5,-0.97724607,1.6558,1834.3,388.4688721
1113,31D7605,0.773206545,1.034806576,0.7941,0.35351496,6.845404255,0.6331,0.084940993,4.616649903,0.5488,0.33,5.094332689,0.6018,0.00,7,179,2008,914,0,5,-1.090923258,1.6635,1850.65,369.7628174
1114,31D7606,0.767835065,0.961881283,0.7834,0.438814051,5.966876271,0.7115,0.065532048,4.375743806,0.5302,0.26,4.534805241,0.6302,0.00,7,179,2008,928,0,7,-1.104297278,1.5959,1808.95,312.8244629
1115,31D7614,0.838022395,0.948108317,0.8481,0.642572167,2.387895551,0.7757,0.048844652,2.387895551,0.7099,0.15,4.059526112,0.6374,0.00,7,179,2008,937,0,7,-1.184896655,1.4209,1755.44,276.9331055
1116,32A1104,0.931557755,0.320650376,0.9219,0.843035776,1.03438131,0.8525,0.063025357,3.103013426,0.6285,0.03,1.670853383,0.5871,0.00,17,185,2007,834,0,1,-0.9713776,1.0672,1827.65,803.1380615
,,0,,,0,,,0,,,0.00,,,0.00,,,,,,,0,,,
,,0,,,0,,,0,,,0.00,,,0.00,,,,,,,0,,,
1117,32A1110,0.935067122,0.238522302,0.9126,0.85241796,1.113318265,0.8366,0.068826555,2.862910192,0.6387,0.01,1.670041655,0.4432,0.00,17,185,2007,746,0,7,-0.896011335,1.0227,1790.77,818.3078613
1118,32A1111,0.934852262,0.078981188,0.9169,0.839669649,0.716361946,0.8385,0.058298456,2.78595206,0.6377,0.04,1.591972605,0.6544,0.00,17,185,2007,852,0,7,-1.023052644,1.0701,1834.46,771.208252
,,0,,,0,,,0,,,0.00,,,0.00,,,,,,,0,,,
1119,32A1114,0.928764586,0.318072574,0.9111,0.850555847,0.954346235,0.8396,0.061020005,2.703809648,0.6401,0.02,2.0676645,0.4435,0.00,17,185,2007,756,0,5,-0.972203042,1.0403,1838.21,775.4018555
1120,32A1115,0.927260572,0.159305776,0.9031,0.83408331,0.796271521,0.8258,0.051781061,2.707297434,0.6347,0.04,2.309161674,0.6231,0.00,17,185,2007,843,0,7,-0.985974872,1.0914,1837.92,721.6540527
1121,32A1202,0.866097327,0.48114735,0.8728,0.685830481,1.910205516,0.8099,0.10922008,3.024502865,0.6861,0.07,5.412227364,0.4806,0.00,21,185,2008,911,0,2,-1.022946971,1.3674,2073.02,552.0540771
1122,32A1203,0.868317539,0.31809534,0.8721,0.749786895,1.272509885,0.8089,0.081718106,1.908700565,0.6995,0.04,4.453720335,0.4234,0.00,21,185,2008,915,0,7,-1.051983061,1.2461,2106.22,579.8312988
,,0,,,0,,,0,,,0.00,,,0.00,,,,,,,0,,,
,,0,,,0,,,0,,,0.00,,,0.00,,,,,,,0,,,
1123,32A1208,0.890806132,0.237055215,0.8745,0.796124856,0.397964642,0.7733,0.059945709,1.671477221,0.7118,0.03,3.740790458,0.3983,0.00,21,185,2008,940,2,7,-0.99562652,1.1733,1945.77,633.5997314
1124,32A1303,0.917591909,0.160425645,0.8994,0.844110072,0.716343266,0.8541,0.030939721,1.989770415,0.6448,0.04,1.989770415,0.6635,0.00,17,185,2007,912,0,7,-1.040827355,1.0763,1951.5,736.8342285
1125,32A1305,0.968871632,0.159260123,0.9418,0.919668881,0.398021665,0.8979,0.037457116,1.432826537,0.6714,0.01,0.477651727,0.7198,0.00,17,185,2007,654,0,5,-1.052299713,0.8323,1976.38,784.5136719
1126,32A1306,0.965648744,0.159096785,0.9434,0.922891769,0.318324083,0.9098,0.006947113,0.795744951,0.6533,0.04,1.352648954,0.6946,0.00,17,185,2007,932,0,5,-1.17042963,0.8321,2047.18,659.1508789
1127,32A1307,0.965505505,0.394977982,0.9476,0.917448669,0.716259322,0.9075,0.018549509,1.114195459,0.6716,0.03,0.636646372,0.7399,0.00,17,185,2007,922,0,5,-1.15326085,0.8486,2040.99,720.8092041
1128,32A1308,0.958128673,0.238676249,0.9341,0.903267964,0.318278498,0.891,0.011029438,1.034307246,0.6508,0.04,1.989012244,0.643,0.00,17,185,2007,943,0,5,-1.184099753,0.8876,2037.98,679.6621094
1129,32A1309,0.942730432,0.080241562,0.9216,0.882283385,0.557283483,0.8877,0.03115458,1.990483339,0.656,0.03,0.875786743,0.7273,0.00,17,185,2007,902,0,7,-1.029188489,0.9686,1923.87,772.6721191
1130,32A1310,0.973383674,0.079624357,0.9457,0.967654096,0.079624357,0.9353,0,NA,NA,0.00,0.318368794,0.5024,0.00,17,185,2007,645,0,5,-1.11251449,0.6675,2069.73,635.9978027
1131,32A1311,0.961279941,0.15909561,0.9342,0.895246555,0.318320776,0.8694,0.013965846,1.114057939,0.637,0.05,2.387211488,0.568,0.00,17,185,2007,955,0,5,-1.184959796,0.9007,2005.31,726.8377686
1132,32A1403,0.927260572,0.236942209,0.9264,0.622088926,1.432276139,0.7864,0.154841844,4.93329483,0.6486,0.15,6.842953165,0.5223,0.00,21,185,2008,849,0,7,-1.145006603,1.3994,2166.76,386.3236084
1133,32A1408,0.870394511,0.477587405,0.873,0.669572803,2.069761427,0.7595,0.092246205,4.218969552,0.6208,0.11,5.492708769,0.5384,0.00,21,185,2008,825,0,7,-0.975377269,1.415,2013.64,626.1107178
1134,32A1409,0.877055145,0.477480685,0.87,0.731165766,1.352840507,0.7692,0.064099653,3.183033102,0.6435,0.08,4.694948106,0.5451,0.00,21,185,2008,815,0,7,-0.949302455,1.3225,1981.15,641.2802734
1135,32A1411,0.917162191,0.157939746,0.9225,0.612420263,1.989680682,0.7866,0.142165153,5.411880009,0.6279,0.16,7.640270926,0.5024,0.00,21,185,2008,740,0,7,-1.14445509,1.4101,2130.19,474.6031494
1136,32A1412,0.88607923,0.397850645,0.9048,0.575822584,2.546166972,0.7752,0.143096209,5.092462532,0.6342,0.17,5.967759668,0.5192,0.00,21,185,2008,836,0,7,-1.136815522,1.4808,2092.15,537.7104492
1137,32A1501,0.971091843,0.0795706,0.947,0.625455053,2.785878143,0.7449,0.060876766,4.616649903,0.555,0.28,5.412615087,0.5945,0.00,2,156,2005,615,0,5,-1.193429909,1.2533,1969.18,694.9904785
1138,32A1502,0.955263884,0.159129799,0.9322,0.523683425,3.502021848,0.6711,0.088951698,4.696013682,0.6013,0.34,5.730616547,0.5501,0.00,2,156,2005,539,0,5,-1.205013293,1.3622,2025.87,561.2884521
1139,32A1503,0.93556846,0.157962376,0.9086,0.601104347,2.069590114,0.7605,0.130491138,4.218675951,0.7047,0.20,7.641365599,0.5303,0.00,2,156,2005,513,0,7,-1.080267358,1.4117,1845.29,724.4471436
1140,32A1504,0.946597897,0.0795649,0.9276,0.506351451,3.820411032,0.6798,0.10399184,5.173532665,0.6158,0.34,6.049005731,0.541,0.00,2,156,2005,527,0,5,-1.192890371,1.4046,1968.44,667.6623535
1141,32A1505,0.972237759,0.0795763,0.953,0.574676669,3.820958447,0.7216,0.071333245,5.014991761,0.5581,0.33,5.413002866,0.58,0.00,2,156,2005,604,0,5,-1.197379444,1.2897,2007.11,627.2178955
